,,Barcode,Quantity,Item Name,Date,Company,Stock Take Code,Warehouse,Bin Location,, Count 2 , Count 3 , Count 4 , Count 5 ,
,,1521101960,0,"LOCK NUT, KM36",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1521101920,8,"LOCK NUT, KM28",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1537103290,4,"LOCK WASHER, MB12",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1537103280,4,"LOCK WASHER, MB15",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1322101380,1,"BARREL, 2ND STAGE, CYLINDERS, RD209-064",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1521101950,2,"LOCK NUT, KM12",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-02,45953.37014, -   , -   , -   ,  ,
,,1519100180,3,"THRUST WASHER, 2ND RED, 009-04-106",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1518100110,0,"SUN GEAR, 2ND RED, 009-04-101",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1522100040,8,"PLANET PIN, 2ND RED, 009-04-104",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1518100120,0,"PLANET GEAR, 2ND RED, 009-04-102",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1518100150,2,"BULL GEAR PINION ADAPTOR, 2ND RED, 009-04-125",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1519100210,1,"TOP COVER, 2ND RED, 009-04-134",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1519100170,5,"SUN GEAR THRUST PLATE, 2ND RED, 009-04-105",0,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-05,45953.37222, -   , -   , -   ,  ,
,,1316110340,1,"V-SEAL, V-400A, 3992 SERIES",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1518103350,2,"RING GEAR ADAPTOR, 3RD RED RM12-05-063",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1518102900,3,"SUN GEAR, 1ST RED, RD6-03-057",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1222100000,3,"FAN, ELECTRIC PANEL, 220 V, FF20A230UE, FANDIS ELECTRO",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1510105010,4,"BEARING, DEEP GROOVE BALL, 6836",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1553101440,1,"AIR LEG, ROCK DRILL, 1.3m, 9713982400, ATLAS COPCO",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1313101130,2,"MOTOR, HYD, 3000, BGM6-3000",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-13-01,45953.37292, -   , -   , -   ,  ,
,,1029100210,3,"FALL ARRESTER, C/W 2 ALT DEVICE AND ROPE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-03-03,45953.37431, -   , -   , -   ,  ,
,,1526102930,1,"ALLEN KEY, 1/4""",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-03-03,45953.37431, -   , -   , -   ,  ,
,,1526108910,1,"ALLEN KEY, 6 MM",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-03-03,45953.37431, -   , -   , -   ,  ,
,,1029101590,10,"SIGN, SAFETY, OUT OF SERVICE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1029101610,10,"TAG, LOCKOUT",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1526115890,3,"MAGNET, 1600KG, BARBARIAN",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1526117130,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310101010,16,"FITTING, 3/4""- 1/2"" REDUCING NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310101140,9,"FITTING, 3/4'' JIC BRANCH T",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1521102560,1,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1521102010,170,"HEX NUT, ELECTRO PLATED, M10, GR4.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1810103940,59,"CAP SCREW, M16 X 65, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310100750,6,"FITTING, 1.5/16"" JIC - 1.5/16 JIC SWIVEL, 45deg",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310101160,20,"FITTING, 1.1/16"" JIC - 3/4"" NPT ELBOW, 45deg",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310100560,11,"FITTING, 1.5/16” JIC – 1.5/16” JIC NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310103180,6,"FITTING, 1"" NPT MALE - 1.1/4"" JIC MALE NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1310101540,1,"FITTING, 1.1/4"" SPIRAL SLEEVE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-03,45953.37431, -   , -   , -   ,  ,
,,1519100140,3,"INPUT COUPLING TOP COVER, 1ST RED, 009-03-165",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1518100090,1,"MOTOR PINION, Ø100, 1ST RED, 009-03-158",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1522100030,21,"PLANET PIN, 1ST RED, 009-03-106",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1518100070,8,"PLANET GEAR, 1ST RED, 009-03-104",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1518100050,0,"SUN GEAR, 1ST RED, 009-03-082",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1515100700,1,"PLANETARY HUB INSERT, 1ST RED, 009-03-107",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1518100080,3,"SHIFTER GEAR, 1ST RED, 009-03-108",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1518100020,4,"GEAR SHIFT, 1ST RED, 009-03-061",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1519107580,1,"SIGHT GLASS, 1ST RED, 009-03-169",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-01-06,45953.37917, -   , -   , -   ,  ,
,,1810101870,1,"THREADLOCK, LOCTITE 401, O-RING GLUE, 20g",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38056, -   , -   , -   ,  ,
,,1537102500,300,"BELLEVILLE SPRING WASHER, ASP 31.5x16.3x2",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38056, -   , -   , -   ,  ,
,,1510100400,6,"BEARING, DEEP GROOVE BALL, 6319",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1247100060,6,"FUSE, 800 A, 170M5264, BUSSMANN",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38056, -   , -   , -   ,  ,
,,1810103680,50,"CAP SCREW, M10 X 70, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1810103390,6,"CIRCLIP, EXTERNAL, Ø110 X 4mm, 471-110",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1516100160,1,"CIRCLIP, EXTERNAL, Ø140 X 4, DIN 471",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1512101990,10,"CAP SCREW, M16 X 55, GR8.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1512107910,20,"CAP SCREW, M16 X 55, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1810104610,74,"CAP SCREW, M8 X 30, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1513101000,5,"SCREW, SET, M20 X 20, GR8.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1810103900,8,"CAP SCREW, M16 X 30, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1810103730,6,"CAP SCREW, M12 X 40, GR12.9",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1548100050,16,"COUNTERSINK CAP SCREW, M8 X 25, GR8.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1323101630,12,"RETURN FILTER, 0660D010BN/HC 0660 D 010 BN4HC",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1545100800,1,"FILTER, PRESSURE, DFBN/HC110G10D1,X/-B6-L24",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1545100790,1,"FILTER, PRESSURE, DFBH/HC110SET10W1.0",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1323101670,7,"FILTER, ELEMENT, 245LEN0250, R928006863, REXROTH",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1520100550,2,"CHAIN BLOCK, 1.5 TN, 3M CHAIN",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-04-02,45953.38125, -   , -   , -   ,  ,
,,1519112550,0,"BEARING OUTER SLEEVE, 3RD RED, 009-05-453",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-04,45953.38125, -   , -   , -   ,  ,
,,1518100230,0,"BULL GEAR, 3RD RED, 009-05-181",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-04,45953.38125, -   , -   , -   ,  ,
,,1519109260,1,"SPINDLE SEAL COVER, 3RD RED, 009-05-325",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-04,45953.38125, -   , -   , -   ,  ,
,,1518100780,0,"MOTOR SPLINE, 1ST RED, RD8-03-108",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1522100340,0,"PLATE PIN, 1ST RED, RD8-03-109",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1518100740,0,"PLANET GEAR, 1ST RED, RD8-03-104",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1519102590,4,"PLANET GEAR SPACER, 1ST RED, RD8-03-131",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1514100630,8,"BRASS RING, 1ST RED, RD8-03-143",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1537102190,2,"BRASS WASHER, 1ST RED, RD8-03-139",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1519104580,2,"GEAR SHIFT BRACKET, 1ST RED, RD8-03-137",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1519104590,2,"GEAR SHIFT TOP BRACKET, 1ST RED, RD8-03-132",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1519102580,4,"UPPER HOUSING KEY, 1ST RED, RD8-03-130",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1518100790,0,"GEAR SHIFTER, 2ND RED, RD8-04-051",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1522100350,0,"PLANET PIN, 2ND RED, RD8-04-054",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1518100800,8,"PLANET GEAR, 2ND RED, RD8-04-052",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1518100810,0,"RING GEAR, 2ND RED, RD8-04-053",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-06,45953.38611, -   , -   , -   ,  ,
,,1322101530,2,"CYLINDER, HYTEC, S250 - 63 / 40 X 600 - SB - FC - 1",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322103600,2,"CYLINDER, 63_40-775.5-SB-SB",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322101430,4,"CYLINDER, HYTEC, S250-50/32-80-SB-SB",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1315100830,2,"LUBE PUMP & MOTOR ,5.5KW,  V10 1P5P 1C20, 525V & 380V",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
Combination not valid,,1323102900,2,"INLINE FILTER, R928034513, BOSCH REXROTH",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322101400,1,"SWING CYLINDER, PIPE LOADER, 009-14-049",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322101390,1,"GRIPPER CYLINDER, PIPE LOADER, 009-14-047",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1320100150,1,"HEAT EXCHANGER, BRAZED PLATE, HEX S722-120-00G1 1/2"", HYDAC",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322103590,4,"CYLINDER, 50/25-190-SB-SB, 400 LMIN",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322103020,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322103560,1,"CYLINDER, 250, 50_25-117-SB-SB, KAPPA",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1322101130,1,"CYLINDER, HYTEC, S250-40/25X85-FC-MC-2",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-12-01,45953.38889, -   , -   , -   ,  ,
,,1810104950,10,"WASHER, FLAT M12, DIN 125A",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100640,10,"FITTING, 3/4"" JIC RUN T",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100810,25,"FITTING, 9/16"" JIC - 9/16 JIC SWIVEL, 90deg",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1810108800,20,"FITTING, 3/4"" BSP CAPS",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100140,15,"FITTING, 1.5/8"" JIC SWIVEL, 45deg",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100620,5,"FITTING, 1.5/8"" JIC RUN T",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1810108750,10,"FITTING, 3/4"" BSP PLUGS",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100110,0,"FITTING, 1.5/16"" JIC BRANCH T",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310103100,10,"FITTING, PLUG, 3/4"" JIC FEMALE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100870,20,"FITTING, 1'' - 1/2'' REDUCING BUSHING",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100330,12,"FITTING, 1.5/8"" JIC - 1.1/4"" NPT NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310101020,5,"FITTING, 1.1/4''- 1'' REDUCING NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310101020,15,"FITTING, 1.1/4''- 1'' REDUCING NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100100,60,"FITTING, 1.1/16"" JIC CAP",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100030,6,"FITTING, 1.1/16"" JIC - 3/4"" NPT NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100150,14,"FITTING, 1.5/8"" JIC BRANCH T",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310108440,46,"FITTING, 3/4"" JIC - 1/2"" STRAIGHT HOSE END",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1310100000,30,"FITTING, 1.5/16"" JIC - 3/4"" NPT NIPPLE",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1521102010,449,"HEX NUT, ELECTRO PLATED, M10, GR4.8",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,G-08-04,45953.39028, -   , -   , -   ,  ,
,,1518100140,2,"RING GEAR, 2ND RED, 009-04-114",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1522103230,64,"BEVEL WASHER PIN, 3RD RED, 009-05-459",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1537102840,882,"WASHER, BELLEVILLE, SDS 40 X 20.4 X 2.5, SOLON DISC",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1519100320,0,"BUSH, 3RD RED, 009-05-108",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1518100210,3,"BULL GEAR PINION, 3RD RED, 009-05-177",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1541100170,4,"PERSPEX, 3RD RED, 009-05-316",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-02-05,45953.39236, -   , -   , -   ,  ,
,,1514100220,6,"BUSH, PIPE LOADER, RD8-14-062",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1519103390,6,"GRIPPER BLOCK, 14 3/4"", PIPE LOADER, RD8-14-085",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1546100020,1,"SLIDING PLATE, CYLINDERS, RD8-09-083",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1519102750,0,"GARLOCK SLEEVE, 3RD RED, RD8-05-062",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1513101240,2,,23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1519104650,2,"PIPE CLAMP BOLTING BRACKET, RED RED, RD8-05-226",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
,,1519102660,0,"WATER SWIVEL TUBE 1, 3RD RED, RD8-05-025",23102025,MASTER DRILLING (PTY) LTD,MASTER DRILLING (PTY) LTD23102025WH01,WH01,H-14-05,45953.39375, -   , -   , -   ,  ,
